nm_empresa,website_url,run_at,product_category,product_name,materials,is_wood_related,mentions_pinus,source_hint
Moveis James Ltda - Sao Bento do Sul,https://www.moveisjames.com.br,2026-01-15T13:50:37.942480+00:00,Salas de Jantar,Cadeira Kayra slim,,no,no,Extracted from Salas de Jantar page
Moveis James Ltda - Sao Bento do Sul,https://www.moveisjames.com.br,2026-01-15T13:50:37.942480+00:00,Salas de Jantar,Cadeira Boomerang,,no,no,Extracted from Salas de Jantar page
Moveis James Ltda - Sao Bento do Sul,https://www.moveisjames.com.br,2026-01-15T13:50:37.942480+00:00,Salas de Jantar,Mesa de Jantar Hug,,no,no,Extracted from Salas de Jantar page
Moveis James Ltda - Sao Bento do Sul,https://www.moveisjames.com.br,2026-01-15T13:50:37.942480+00:00,Salas de Jantar,Cadeira Hug,,no,no,Extracted from Salas de Jantar page
Moveis James Ltda - Sao Bento do Sul,https://www.moveisjames.com.br,2026-01-15T13:50:37.942480+00:00,Salas de Jantar,Cadeira Kayra,,no,no,Extracted from Salas de Jantar page
Moveis James Ltda - Sao Bento do Sul,https://www.moveisjames.com.br,2026-01-15T13:50:37.942480+00:00,Salas de Jantar,Cadeira Petit,,no,no,Extracted from Salas de Jantar page
Moveis James Ltda - Sao Bento do Sul,https://www.moveisjames.com.br,2026-01-15T13:50:37.942480+00:00,Salas de Jantar,Banqueta Alc,,no,no,Extracted from Salas de Jantar page
Moveis James Ltda - Sao Bento do Sul,https://www.moveisjames.com.br,2026-01-15T13:50:37.942480+00:00,Salas de Jantar,Cadeira Allegra,,no,no,Extracted from Salas de Jantar page
Moveis James Ltda - Sao Bento do Sul,https://www.moveisjames.com.br,2026-01-15T13:50:37.942480+00:00,Salas de Jantar,Banqueta Aero,,no,no,Extracted from Salas de Jantar page
Moveis James Ltda - Sao Bento do Sul,https://www.moveisjames.com.br,2026-01-15T13:50:37.942480+00:00,Salas de Jantar,Banqueta Loft,,no,no,Extracted from Salas de Jantar page
Moveis James Ltda - Sao Bento do Sul,https://www.moveisjames.com.br,2026-01-15T13:50:37.942480+00:00,Salas de Jantar,Cadeira Cordone,,no,no,Extracted from Salas de Jantar page
Moveis James Ltda - Sao Bento do Sul,https://www.moveisjames.com.br,2026-01-15T13:50:37.942480+00:00,Salas de Jantar,Banqueta Arquelis,,no,no,Extracted from Salas de Jantar page
Moveis James Ltda - Sao Bento do Sul,https://www.moveisjames.com.br,2026-01-15T13:50:37.942480+00:00,Salas de Jantar,Cadeira Aero,,no,no,Extracted from Salas de Jantar page
Moveis James Ltda - Sao Bento do Sul,https://www.moveisjames.com.br,2026-01-15T13:50:37.942480+00:00,Salas de Jantar,Sala de Jantar Gourman,,no,no,Extracted from Salas de Jantar page
Moveis James Ltda - Sao Bento do Sul,https://www.moveisjames.com.br,2026-01-15T13:50:37.942480+00:00,Salas de Jantar,Cadeira Loft,,no,no,Extracted from Salas de Jantar page
Moveis James Ltda - Sao Bento do Sul,https://www.moveisjames.com.br,2026-01-15T13:50:37.942480+00:00,Salas de Jantar,Cadeira Versa,,no,no,Extracted from Salas de Jantar page
Moveis Paulo Ltda - Sao Bento do Sul,https://www.moveispaulo.ind.br/,2026-01-15T14:01:58.442385+00:00,,Aparador Medio com 1 Gaveta Veneza,,no,no,Aparador Medio com 1 Gaveta Veneza
Moveis Paulo Ltda - Sao Bento do Sul,https://www.moveispaulo.ind.br/,2026-01-15T14:01:58.442385+00:00,,Conjunto Mesa e 6 Cadeiras Panama,,no,no,Conjunto Mesa e 6 Cadeiras Panama
Moveis Sao Joao Ltda - Taio,https://www.saojoao.ind.br/,2026-01-15T12:26:07.643878+00:00,Nicho,NICHO SINTÉTICO,Sintético,no,no,https://www.saojoao.ind.br/produtos
Passo Revestimentos - Passo de Torres,https://passorevestimentos.com.br/,2026-01-15T12:42:49.340663+00:00,Marcas de Pisos Laminados,Eucafloor,,no,no,Marcas
Passo Revestimentos - Passo de Torres,https://passorevestimentos.com.br/,2026-01-15T12:42:49.340663+00:00,Marcas de Pisos Laminados,Durafloor,,no,no,Marcas
Planeta Pallet - Balneario Camboriu,http://www.planetapallet.com.br/,2026-01-15T13:22:34.596252+00:00,,Planeta 01,unknown,no,no,Planeta 01
Planeta Pallet - Balneario Camboriu,http://www.planetapallet.com.br/,2026-01-15T13:22:34.596252+00:00,,Planeta 02,unknown,no,no,Planeta 02
Planeta Pallet - Balneario Camboriu,http://www.planetapallet.com.br/,2026-01-15T13:22:34.596252+00:00,,Planeta 12,Separador (Ind. Bebidas e Alimentos),no,no,Planeta 12
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Forros PVC,Forro PVC Plasbil,PVC,no,no,extracted_content_0.md
Plasforro Pvc - Joinville,https://espacoforropvc.com.br/,2026-01-15T13:28:11.009506+00:00,Forros PVC,Forro PVC Extrosul,PVC,no,no,extracted_content_0.md
Ruberti Molduras Ltda - Nova Trento,https://www.rubertimolduras.com.br/,2026-01-15T12:48:30.202943+00:00,Moldura,Coleção Vitrine,Revestida,no,no,Nossas Molduras
Ruberti Molduras Ltda - Nova Trento,https://www.rubertimolduras.com.br/,2026-01-15T12:48:30.202943+00:00,Acessório,Parafuso,"Aço baixo carbono, zincagem",no,no,Nossos Produtos
Ruberti Molduras Ltda - Nova Trento,https://www.rubertimolduras.com.br/,2026-01-15T12:48:30.202943+00:00,Acessório,Tecido para fixação de amostras,PET,no,no,Nossos Produtos
Ruberti Molduras Ltda - Nova Trento,https://www.rubertimolduras.com.br/,2026-01-15T12:48:30.202943+00:00,Acessório,Cantoneira de proteção,"Cartão duplex, micro ondulado kraft",no,no,Nossos Produtos
S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,2026-01-15T13:03:36.455770+00:00,,ABSOLUTO,,no,no,Marca: DURATEX
S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,2026-01-15T13:03:36.455770+00:00,,ACABAMENTO PARA ESPELHO CROMADO,,no,no,Marca: BLASS COMPONENTES
S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,2026-01-15T13:03:36.455770+00:00,,ADEGA DESLIZANTE PRETO COM CORREDIÇA PRETA,,no,no,Marca: SCHIMITT
S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,2026-01-15T13:03:36.455770+00:00,Produtos químicos,ADESIVO COLA PUR 500GR,,no,no,Marca: ARTECOLA
S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,2026-01-15T13:03:36.455770+00:00,Produtos químicos,ADESIVO FIXA TUDO 400G,,no,no,Marca: KILLING
S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,2026-01-15T13:03:36.455770+00:00,Produtos químicos,ADESIVO FIXA TUDO HT400 – 450g,,no,no,Marca: ALMASUPER
S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,2026-01-15T13:03:36.455770+00:00,Produtos químicos,ADESIVO INSTANTÂNEO – 100G,,no,no,Marca: ALMASUPER
S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,2026-01-15T13:03:36.455770+00:00,Produtos químicos,ADESIVO INSTANTÂNEO 100G – R-PRO,,no,no,Marca: PADRÃO S&S
S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,2026-01-15T13:03:36.455770+00:00,Produtos químicos,ADESIVO INSTANTÂNEO 2 EM 1 BICO E PINCEL – 10G,,no,no,Marca: ALMASUPER
Stalar Materiais De Construcao Ltda - - Sao Miguel do Oeste,https://www.materialdeconstrucaosc.com.br,2026-01-15T12:29:55.228300+00:00,,Stalar Materiais de Construções Centro SC,,no,no,"Stalar Materiais de Construções Centro SC - R. Alm. Barroso, 810 - Centro, São Miguel do Oeste - SC, 89900-000"
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Cadeira Balanço Village C/ Couro Industrial,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Poltrona Village,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Painel Beer,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Relógio Números Romanos Industrial,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Relógio Engrenagem Romano,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Relógio Pit,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Relógio Cap,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Painel IPA,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Painel PUB,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Modulo Garrafeiro Duplo Vino C/ Impressão,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Modulo Garrafeiro Duplo Vino C/ Impressão,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Espelho Manchester Tira Couro 650 Industrial,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Modulo Garrafeiro Simples Vino com impressão,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Escrivaninha Office,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Modulo Garrafeiro Simples Vino,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Banqueta Alta Village,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Banqueta Village,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Cadeira Jazz,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Banqueta Alta Cross,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Base Mesa Edge X Industrial,,no,no,Extracted from product list
Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,2026-01-15T13:23:18.703714+00:00,,Caixa Lit Industrial,,no,no,Extracted from product list
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,Clicwall Alu Profile Innercorner,Aluminium inner corner profile.,no,no,Clicwall Alu Profile Innercorner
